year,county,heat wave count,cold wave count
1984,Hanover County,6,3
1984,Harrisonburg city,6,6
1984,Henrico County,5,4
1984,Henry County,5,5
1984,Hopewell city,6,3
1984,Isle of Wight County,7,1
1984,James City County,6,1
1984,King George County,7,4
1984,King William County,6,5
1984,King and Queen County,5,4
1984,Lancaster County,6,4
1984,Loudoun County,4,6
1984,Louisa County,8,5
1984,Lunenburg County,3,4
1984,Lynchburg city,3,4
1984,Madison County,4,6
1984,Manassas Park city,4,4
1984,Manassas city,4,5
1984,Martinsville city,6,5
1984,Mathews County,7,2
1984,Mecklenburg County,4,5
1984,Middlesex County,6,3
1984,New Kent County,7,4
1984,Newport News city,4,1
1984,Norfolk city,1,0
1984,Northampton County,2,2
1984,Northumberland County,6,4
1984,Nottoway County,3,4
1984,Orange County,6,2
1984,Petersburg city,8,3
1984,Poquoson city,5,1
1984,Portsmouth city,4,0
1984,Powhatan County,7,5
1984,Prince Edward County,8,5
1984,Prince George County,5,3
1984,Prince William County,3,4
1984,Rappahannock County,5,6
1984,Richmond County,7,5
1984,Richmond city,8,2
1984,Roanoke County,1,3
1984,Roanoke city,7,5
1984,Rockingham County,1,6
1984,Salem city,7,4
1984,Shenandoah County,4,6
1984,Southampton County,4,2
1984,Spotsylvania County,7,7
1984,Stafford County,4,5
1984,Staunton city,4,5
1984,Suffolk city,6,1
1984,Surry County,5,1
1984,Sussex County,7,3
1984,Virginia Beach city,1,1
1984,Warren County,4,5
1984,Waynesboro city,2,7
1984,Westmoreland County,7,4
1984,Williamsburg city,9,2
1984,Winchester city,3,7
1984,York County,6,2
1985,Accomack County,5,3
1985,Albemarle County,4,7
1985,Alexandria city,9,8
1985,Amelia County,10,7
1985,Amherst County,1,9
1985,Appomattox County,2,7
1985,Arlington County,7,10
1985,Bedford County,3,8
1985,Botetourt County,1,9
1985,Brunswick County,7,6
1985,Buckingham County,4,6
1985,Buena Vista city,3,12
1985,Caroline County,6,9
1985,Charles City County,5,5
1985,Charlotte County,2,5
1985,Charlottesville city,5,7
1985,Chesapeake city,9,3
1985,Chesterfield County,13,6
1985,Clarke County,5,10
1985,Colonial Heights city,14,6
1985,Culpeper County,10,12
1985,Cumberland County,12,6
1985,Danville city,6,5
1985,Dinwiddie County,8,6
1985,Emporia city,14,6
1985,Essex County,10,6
1985,Fairfax County,7,6
1985,Fairfax city,5,7
1985,Falls Church city,4,6
1985,Fauquier County,7,12
1985,Fluvanna County,12,12
1985,Franklin County,2,8
1985,Franklin city,9,3
1985,Frederick County,4,12
1985,Fredericksburg city,12,11
1985,Gloucester County,6,4
1985,Goochland County,11,8
1985,Greene County,1,9
1985,Greensville County,9,5
1985,Halifax County,4,6
1985,Hampton city,6,3
1985,Hanover County,9,8
1985,Harrisonburg city,4,13
1985,Henrico County,12,5
1985,Henry County,5,6
1985,Hopewell city,10,6
1985,Isle of Wight County,13,3
1985,James City County,7,5
1985,King George County,10,7
1985,King William County,12,6
1985,King and Queen County,10,6
1985,Lancaster County,10,4
1985,Loudoun County,4,10
1985,Louisa County,12,11
1985,Lunenburg County,3,5
1985,Lynchburg city,2,8
1985,Madison County,1,13
1985,Manassas Park city,7,10
1985,Manassas city,6,8
1985,Martinsville city,7,7
1985,Mathews County,5,4
1985,Mecklenburg County,3,6
1985,Middlesex County,7,3
1985,New Kent County,8,7
1985,Newport News city,7,3
1985,Norfolk city,7,3
1985,Northampton County,4,3
1985,Northumberland County,11,4
1985,Nottoway County,7,6
1985,Orange County,9,9
1985,Page County,1,8
1985,Patrick County,1,8
1985,Petersburg city,8,6
1985,Pittsylvania County,6,6
1985,Poquoson city,6,3
1985,Portsmouth city,7,3
1985,Powhatan County,8,7
1985,Prince Edward County,6,7
1985,Prince George County,7,6
1985,Prince William County,8,7
1985,Rappahannock County,2,12
1985,Richmond County,10,6
1985,Richmond city,12,6
1985,Roanoke city,7,9
1985,Salem city,4,10
1985,Shenandoah County,3,11
1985,Southampton County,10,6
1985,Spotsylvania County,9,11
1985,Stafford County,9,8
1985,Suffolk city,7,3
1985,Surry County,8,4
1985,Sussex County,9,4
1985,Virginia Beach city,5,3
1985,Warren County,2,11
1985,Westmoreland County,8,5
1985,Williamsburg city,6,5
1985,Winchester city,4,7
1985,York County,9,4
1986,Accomack County,4,1
1986,Albemarle County,11,6
1986,Alexandria city,10,3
1986,Alleghany County,1,5
1986,Amelia County,11,3
1986,Amherst County,9,6
1986,Appomattox County,13,4
1986,Arlington County,10,8
1986,Augusta County,4,8
1986,Bedford County,11,7
1986,Botetourt County,5,8
1986,Bristol city,1,5
1986,Brunswick County,12,3
1986,Buckingham County,14,6
1986,Buena Vista city,7,4
1986,Campbell County,8,2
1986,Caroline County,17,4
1986,Charles City County,13,1
1986,Charlotte County,10,5
1986,Charlottesville city,11,6
1986,Chesapeake city,8,0
1986,Chesterfield County,14,2
1986,Clarke County,8,5
1986,Colonial Heights city,16,2
1986,Covington city,5,5
1986,Culpeper County,9,6
1986,Cumberland County,13,5
1986,Danville city,10,3
1986,Dinwiddie County,13,2
1986,Emporia city,19,2
1986,Essex County,10,4
1986,Fairfax County,8,6
1986,Fairfax city,8,3
1986,Falls Church city,6,5
1986,Fauquier County,10,6
1986,Fluvanna County,14,4
1986,Franklin County,11,7
1986,Franklin city,15,1
1986,Frederick County,4,8
1986,Fredericksburg city,13,6
1986,Gloucester County,12,0
1986,Goochland County,11,3
1986,Greene County,5,6
1986,Greensville County,11,2
1986,Halifax County,9,3
1986,Hampton city,9,0
1986,Hanover County,8,1
1986,Harrisonburg city,6,7
1986,Henrico County,16,3
1986,Henry County,17,4
1986,Hopewell city,10,0
1986,Isle of Wight County,13,0
1986,James City County,12,1
1986,King George County,16,3
1986,King William County,13,3
1986,King and Queen County,16,3
1986,Lancaster County,15,1
1986,Lee County,2,5
1986,Loudoun County,10,5
1986,Louisa County,15,5
1986,Lunenburg County,12,4
1986,Lynchburg city,11,6
1986,Madison County,5,6
1986,Manassas Park city,13,5
1986,Manassas city,15,4
1986,Martinsville city,13,4
1986,Mathews County,8,0
1986,Mecklenburg County,14,2
1986,Middlesex County,15,1
1986,Montgomery County,1,5
1986,Nelson County,6,8
1986,New Kent County,19,3
1986,Newport News city,12,0
1986,Norfolk city,9,0
1986,Northampton County,12,0
1986,Northumberland County,10,1
1986,Nottoway County,16,2
1986,Orange County,11,4
1986,Page County,3,4
1986,Patrick County,9,4
1986,Petersburg city,13,2
1986,Pittsylvania County,10,4
1986,Poquoson city,10,0
1986,Portsmouth city,12,0
1986,Powhatan County,9,4
1986,Prince Edward County,17,4
1986,Prince George County,14,0
1986,Prince William County,13,3
1986,Radford city,2,7
1986,Rappahannock County,2,8
1986,Richmond County,13,1
1986,Richmond city,16,3
1986,Roanoke County,8,7
1986,Roanoke city,10,3
1986,Rockbridge County,7,8
1986,Rockingham County,2,8
1986,Salem city,14,7
1986,Scott County,1,6
1986,Shenandoah County,4,10
1986,Southampton County,14,2
1986,Spotsylvania County,12,4
1986,Stafford County,14,5
1986,Staunton city,5,6
1986,Suffolk city,13,1
1986,Surry County,13,0
1986,Sussex County,16,2
1986,Virginia Beach city,6,0
1986,Warren County,5,4
1986,Waynesboro city,5,5
1986,Westmoreland County,10,1
1986,Williamsburg city,11,1
1986,Winchester city,6,9
1986,York County,13,0
1987,Accomack County,12,1
1987,Albemarle County,16,4
1987,Alexandria city,18,4
1987,Alleghany County,8,6
1987,Amelia County,16,3
1987,Amherst County,15,5
1987,Appomattox County,20,4
1987,Arlington County,17,4
1987,Augusta County,9,6
1987,Bath County,9,4
1987,Bedford County,12,5
1987,Botetourt County,15,4
1987,Bristol city,7,3
1987,Brunswick County,19,3
1987,Buchanan County,1,5
1987,Buckingham County,22,6
1987,Buena Vista city,19,4
1987,Campbell County,14,4
1987,Caroline County,22,4
1987,Charles City County,20,2
1987,Charlotte County,18,3
1987,Charlottesville city,18,5
1987,Chesapeake city,17,0
1987,Chesterfield County,20,4
1987,Clarke County,13,6
1987,Colonial Heights city,19,2
1987,Covington city,11,5
1987,Craig County,7,5
1987,Culpeper County,19,5
1987,Cumberland County,21,4
1987,Danville city,19,2
1987,Dinwiddie County,21,4
1987,Emporia city,21,2
1987,Essex County,19,5
1987,Fairfax County,18,4
1987,Fairfax city,17,5
1987,Falls Church city,17,4
1987,Fauquier County,19,5
1987,Fluvanna County,20,4
1987,Franklin County,10,4
1987,Franklin city,19,2
1987,Frederick County,10,5
1987,Fredericksburg city,18,4
1987,Giles County,2,3
1987,Gloucester County,23,1
1987,Goochland County,16,4
1987,Greene County,11,5
1987,Greensville County,24,3
1987,Halifax County,17,4
1987,Hampton city,18,0
1987,Hanover County,20,5
1987,Harrisonburg city,12,4
1987,Henrico County,16,4
1987,Henry County,13,3
1987,Hopewell city,17,2
1987,Isle of Wight County,23,2
1987,James City County,19,1
1987,King George County,18,4
1987,King William County,21,4
1987,King and Queen County,25,6
1987,Lancaster County,17,2
1987,Lee County,6,4
1987,Loudoun County,18,3
1987,Louisa County,18,5
1987,Lunenburg County,15,3
1987,Lynchburg city,13,6
1987,Madison County,15,5
1987,Manassas Park city,19,5
1987,Manassas city,16,6
1987,Martinsville city,18,2
1987,Mathews County,17,2
1987,Mecklenburg County,16,4
1987,Middlesex County,20,2
1987,Montgomery County,7,2
1987,Nelson County,16,3
1987,New Kent County,21,2
1987,Newport News city,21,1
1987,Norfolk city,15,0
1987,Northampton County,17,2
1987,Northumberland County,19,2
1987,Nottoway County,15,4
1987,Orange County,20,4
1987,Page County,8,5
1987,Patrick County,6,3
1987,Petersburg city,21,3
1987,Pittsylvania County,17,4
1987,Poquoson city,17,1
1987,Portsmouth city,16,0
1987,Powhatan County,17,4
1987,Prince Edward County,19,4
1987,Prince George County,18,1
1987,Prince William County,16,7
1987,Pulaski County,4,3
1987,Radford city,6,3
1987,Rappahannock County,14,5
1987,Richmond County,17,4
1987,Richmond city,19,2
1987,Roanoke County,8,3
1987,Roanoke city,20,4
1987,Rockbridge County,12,3
1987,Rockingham County,10,5
1987,Salem city,18,2
1987,Scott County,3,3
1987,Shenandoah County,13,3
1987,Southampton County,23,3
1987,Spotsylvania County,21,4
1987,Stafford County,18,3
1987,Staunton city,11,6
1987,Suffolk city,14,1
1987,Surry County,20,2
1987,Sussex County,19,3
1987,Virginia Beach city,14,0
1987,Warren County,15,6
1987,Washington County,4,3
1987,Waynesboro city,12,4
1987,Westmoreland County,22,3
1987,Williamsburg city,18,2
1987,Winchester city,14,3
1987,Wythe County,2,5
1987,York County,15,2
1988,Accomack County,10,2
1988,Albemarle County,18,14
1988,Alexandria city,26,11
1988,Alleghany County,11,14
1988,Amelia County,21,11
1988,Amherst County,13,11
1988,Appomattox County,21,11
1988,Arlington County,22,11
1988,Augusta County,12,12
1988,Bath County,11,17
1988,Bedford County,15,11
1988,Bland County,6,16
1988,Botetourt County,14,13
1988,Bristol city,16,10
1988,Brunswick County,23,8
1988,Buchanan County,15,10
1988,Buckingham County,19,14
1988,Buena Vista city,20,13
1988,Campbell County,18,11
1988,Caroline County,23,13
1988,Carroll County,4,18
1988,Charles City County,21,4
1988,Charlotte County,18,13
1988,Charlottesville city,22,12
1988,Chesapeake city,17,0
1988,Chesterfield County,23,13
1988,Clarke County,19,15
1988,Colonial Heights city,19,7
1988,Covington city,17,13
1988,Craig County,11,15
1988,Culpeper County,25,17
1988,Cumberland County,19,13
1988,Danville city,26,10
1988,Dickenson County,9,13
1988,Dinwiddie County,21,10
1988,Emporia city,21,7
1988,Essex County,22,11
1988,Fairfax County,20,12
1988,Fairfax city,17,10
1988,Falls Church city,16,11
1988,Fauquier County,21,14
1988,Floyd County,3,13
1988,Fluvanna County,26,12
1988,Franklin County,18,13
1988,Franklin city,25,4
1988,Frederick County,14,13
1988,Fredericksburg city,22,16
1988,Galax city,5,14
1988,Giles County,7,17
1988,Gloucester County,20,2
1988,Goochland County,26,10
1988,Grayson County,2,14
1988,Greene County,17,14
1988,Greensville County,24,6
1988,Halifax County,21,15
1988,Hampton city,18,0
1988,Hanover County,25,13
1988,Harrisonburg city,17,15
1988,Henrico County,29,9
1988,Henry County,19,12
1988,Highland County,3,11
1988,Hopewell city,21,6
1988,Isle of Wight County,20,1
1988,James City County,18,2
1988,King George County,23,13
1988,King William County,25,9
1988,King and Queen County,21,10
1988,Lancaster County,16,7
1988,Lee County,12,10
1988,Loudoun County,19,15
1988,Louisa County,21,12
1988,Lunenburg County,20,13
1988,Lynchburg city,21,13
1988,Madison County,18,11
1988,Manassas Park city,22,15
1988,Manassas city,23,11
1988,Martinsville city,19,11
1988,Mathews County,15,2
1988,Mecklenburg County,21,10
1988,Middlesex County,17,5
1988,Montgomery County,11,15
1988,Nelson County,16,15
1988,New Kent County,21,11
1988,Newport News city,16,0
1988,Norfolk city,12,0
1988,Northampton County,11,0
1988,Northumberland County,21,10
1988,Norton city,5,12
1988,Nottoway County,22,14
1988,Orange County,19,13
1988,Page County,15,12
1988,Patrick County,14,17
1988,Petersburg city,21,7
1988,Pittsylvania County,17,10
1988,Poquoson city,14,0
1988,Portsmouth city,14,0
1988,Powhatan County,21,13
1988,Prince Edward County,19,13
1988,Prince George County,19,8
1988,Prince William County,21,14
1988,Pulaski County,10,16
1988,Radford city,11,10
1988,Rappahannock County,17,13
1988,Richmond County,25,12
1988,Richmond city,21,10
1988,Roanoke County,15,15
1988,Roanoke city,19,11
1988,Rockbridge County,13,14
1988,Rockingham County,16,15
1988,Russell County,6,15
1988,Salem city,20,11
1988,Scott County,15,9
1988,Shenandoah County,19,15
1988,Smyth County,5,15
1988,Southampton County,17,6
1988,Spotsylvania County,19,12
1988,Stafford County,25,15
1988,Staunton city,19,15
1988,Suffolk city,22,0
1988,Surry County,22,5
1988,Sussex County,26,10
1988,Tazewell County,3,13
1988,Virginia Beach city,10,0
1988,Warren County,19,16
1988,Washington County,12,12
1988,Waynesboro city,12,13
1988,Westmoreland County,21,10
1988,Williamsburg city,17,3
1988,Winchester city,17,14
1988,Wise County,4,15
1988,Wythe County,7,16
1988,York County,21,0
1989,Accomack County,3,5
1989,Albemarle County,3,12
1989,Alexandria city,5,7
1989,Amelia County,6,10
1989,Arlington County,3,10
1989,Bedford County,1,9
1989,Brunswick County,4,6
1989,Buckingham County,4,9
1989,Buena Vista city,3,13
1989,Campbell County,1,9
1989,Caroline County,3,11
1989,Charles City County,6,5
1989,Charlotte County,3,8
1989,Charlottesville city,2,10
1989,Chesapeake city,3,4
1989,Chesterfield County,5,6
1989,Clarke County,4,10
1989,Colonial Heights city,6,6
1989,Covington city,1,13
1989,Culpeper County,4,14
1989,Cumberland County,6,10
1989,Danville city,4,5
1989,Dinwiddie County,3,5
1989,Emporia city,2,4
1989,Essex County,6,10
1989,Fairfax County,5,10
1989,Fairfax city,4,10
1989,Falls Church city,1,11
1989,Fauquier County,3,9
1989,Fluvanna County,6,12
1989,Franklin County,2,8
1989,Franklin city,4,5
1989,Frederick County,2,12
1989,Fredericksburg city,6,8
1989,Gloucester County,5,3
1989,Goochland County,4,8
1989,Greensville County,8,6
1989,Halifax County,6,6
1989,Hampton city,4,3
1989,Hanover County,7,9
1989,Henrico County,5,7
1989,Henry County,3,8
1989,Hopewell city,5,5
1989,Isle of Wight County,5,4
1989,James City County,3,5
1989,King George County,6,9
1989,King William County,4,8
1989,King and Queen County,9,8
1989,Lancaster County,6,7
1989,Loudoun County,5,10
1989,Louisa County,4,11
1989,Lunenburg County,2,8
1989,Lynchburg city,1,11
1989,Madison County,1,13
1989,Manassas Park city,6,7
1989,Manassas city,5,11
1989,Martinsville city,2,8
1989,Mathews County,6,3
1989,Mecklenburg County,3,7
1989,Middlesex County,2,5
1989,New Kent County,5,6
1989,Newport News city,2,4
1989,Norfolk city,3,2
1989,Northampton County,2,3
1989,Northumberland County,4,9
1989,Nottoway County,4,8
1989,Orange County,3,11
1989,Petersburg city,4,6
1989,Pittsylvania County,3,6
1989,Poquoson city,5,3
1989,Portsmouth city,4,2
1989,Powhatan County,6,9
1989,Prince Edward County,2,9
1989,Prince George County,6,5
1989,Prince William County,6,13
1989,Rappahannock County,1,9
1989,Richmond County,4,8
1989,Richmond city,8,8
1989,Roanoke city,3,10
1989,Salem city,2,9
1989,Southampton County,6,5
1989,Spotsylvania County,6,9
1989,Stafford County,7,7
1989,Suffolk city,3,4
1989,Surry County,6,4
1989,Sussex County,4,5
1989,Virginia Beach city,3,2
1989,Warren County,1,12
1989,Westmoreland County,7,6
1989,Williamsburg city,3,5
1989,Winchester city,2,11
1989,York County,4,4
1990,Accomack County,3,0
1990,Albemarle County,3,1
1990,Alexandria city,5,0
1990,Alleghany County,1,3
1990,Amelia County,9,1
1990,Amherst County,4,2
1990,Appomattox County,5,1
1990,Arlington County,7,0
1990,Augusta County,1,2
1990,Bath County,1,3
1990,Bedford County,3,0
1990,Botetourt County,1,1
1990,Bristol city,2,0
1990,Brunswick County,8,0
1990,Buckingham County,3,0
1990,Buena Vista city,4,2
1990,Campbell County,3,1
1990,Caroline County,7,0
1990,Charles City County,8,0
